name	pMAG_diversity	pMAG_rich	3-HP 4-HB pathway	3-HP bi-cycle	Ammonia oxidation	Ass_Diss sulfate reduction	Assimilatory nitrate reduction	C1 metabolism/Methanogenesis	CO-Oxidation (C1 metabolism)	Calvin Cycle	Coenzyme M biosynthesis	Denitrification	Dissimilatory nitrate reduction	Dissimilatory nitrite reduction	Dissimilatory sulfate reduction	Formaldehyde assimilation	H2 oxidation	H2 oxidation/methene metabolism	Methane oxidation	Methanogenesis	Nit_Denitr_Dissimil_nitrate_red	Nitrification	Nitrogen fixation	Reductive citrate cycle	Sulfite oxidation	Thiosulfate oxidation SOX	Urea metabolism	Wood-Ljungdahl pathway	Autotrophy	Heterotrophy	Heterotrophy_aerobic_respiration	Heterotrophy_anaerobic_respiration	Heterotrophy_fermentation	Mixotrophy_Autotrophy-Phototrophy	Mixotrophy_Heterotrophy-Autotrophy	Mixotrophy_Heterotrophy-Phototrophy	Mixotrophy_Other	None	Phototrophy	Biofilm formation - Escherichia coli	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Vibrio cholerae	Biotin Tranport	Biotin biosynthesis	Chemotaxis	Cobalamin biosynthesis	DMSP	Flagella	Pili	Quorum Sensing	Thiamine biosynthesis, prokaryotes	thiamine transporter	vitamin B12 transport	eMAG_diversity	eMAG_rich	algMAG_diversity	algMAG_rich	vMAG_diversity	vMAG_rich	site_c	water_temp_c	ph_p_h	do_mg_l_1	do_sat_saturation	conductivity_u_s_cm_1	turb_ntu	lat_sn_dd	lon_sn_dd	ele_sn_m	max_el_m	mean_el_m	sn_sp_dist_m	sn_sp_ele_m	gl_sa_km2	gl_cov_percent	gl_a_km2	chla_ug_g_1	n3_srp_ug_l_1	n4_nh4_ug_l_1	n5_no3_ug_l_1	n6_no2_ug_l_1	sba_cells_g_1
GL137_UP	4.55213979564854	689	0.3159922530426396	0.01868694356912201	4.4218678926590785e-4	0.0554196008475944	0.02884452504746759	0.05226474890397818	0.08183716361943079	0.02534827700109378	0.01322961728737276	0.013873804698221	0.00667954066112484	0.02508931922356245	6.666078076360445e-5	0.04410034560162254	0.0061208638983464	0	0.00115117960604726	0	0.0190467020772991	0.0102947260289904	0.00320742418021732	0.12271621335581703	0.01412504512818945	0.04244990091797544	0.09426248036830838	1.8523819316315315e-4	0.02456113724257747	0.03932790576632863	0.33239357810447795	4.309882472076566e-4	0.00587549046143892	0.1830965988231709	0.17198080054130965	0.05499532223849451	0.06292364115623571	0.12277131644422988	0.0016432209745288	0.1247511991355186	0.2329228491711729	0.205763761891026	0.00157258800977458	0.02724725121643989	0.12306177877570317	0.05280508329295438	0.01483240992235852	0.1227609871270113	0.03554689009582974	0.00141506941416557	0.04951491360135009	0.00534862361360702	0.00245659473308811	0	1	0	0	4.702650032970227	844	Kirghizistan	-1.3862943611198906	2.3683728335320486	2.534490149976828	4.9849755473156785	5.082025290182929	2.152783309659809	41.79245	77.73531	8.339142501472928	8.488896592261124	8.410053315858335	0.9162907318741551	-0.6931471805599453	-0.12216763397420753	-0.7985076962177717	0.7464760767037133	-3.186961522298012	-0.7236063880446539	4.457945466231566	6.041610934048554	0.8522854018982425	17.394922016936714
GL139_DN	5.9739285014276975	806	0.2415020222000677	0.01988818351087294	0.01421229269949161	0.0444559856760405	0.01955674016690095	0.07423090169712646	0.09408678936824032	0.01356928295539045	0.00725099683848379	0.02964234473591849	0.01273439860940601	0.02744608677778083	0.00180129234260489	0.03233271319715973	2.2068612366383156e-4	0	0.00119208066507553	0	0.07173626283748812	0.00787163381963258	7.3210089981515e-4	0.12481308926266256	0.01445596148274952	0.0580184477784841	0.08142432487043628	0.00355678743252387	0.023913485763199	0.05989959189651227	0.24575981084565596	0.00866949713094952	0.00698094995447282	0.01511446202240545	0.5236586826033306	0.028797259304501	0.03140371580195025	0.05530611997589107	4.964247011321234e-4	0.1317860851929587	0.1794347278303816	0.2432218913587064	0.00142741435774106	0.02430512469172056	0.12004258231356288	0.0367535013194205	0.01804790370138652	0.14896332166036363	0.02457808778795022	1.2994925480075528e-4	0.06061690118301746	0.00811671360334572	0.00257579574464382	0.8351082350963637	3	1.1425054766940157	4	5.769467089162449	983	Kirghizistan	2.446685436967803	2.3603821917202623	2.34660197841082	4.986342601527212	5.534179690270021	1.2236351276623283	41.81778	77.79695	8.358783454668595	8.467687771512399	8.428361977709622	6.788408521349571	5.43153621033426	-1.9310215365615626	-0.9675840262617056	-0.8915981192837835	-3.513327224268323	0.28893129185221283	3.0238337036648657	6.208368673632172	0.6549259677397474	17.66780131547868
GL139_UP	5.639986880412051	812	0.28836004062741716	0.0174505449506098	0.0045995657789178	0.04676247908369405	0.02007852665069194	0.06275218062512772	0.09872666131085751	0.01672495736472748	0.01366985189238819	0.02362756138011472	0.01163607834427404	0.02283196410466507	9.124193657420604e-4	0.04385097994079888	9.858217994471547e-4	0	3.310296861233115e-4	0	0.04071671313153804	0.00693203465511994	0.0018804337933263	0.13887555736957796	0.01049340786909455	0.05186569043359301	0.06942942152951442	8.636190150225854e-4	0.03375670486938383	0.06122331146272378	0.3690005926101982	0.00447474889145725	0.00667341352378169	0.03287140562908229	0.3480663627250406	0.02849283238719595	0.05183997699543846	0.06203930800124869	0.00156134290444921	0.11630976151177778	0.19561372641663888	0.20583159985501032	0.00162181770302286	0.02599216874199808	0.1576561174785103	0.03662483192961394	0.01424327966634119	0.15660898943003165	0.0263414649920757	0.00122271145336047	0.05361097130654896	0.00573945303518965	0.0025831064798802	1.784113500225319	7	2.142470676650751	10	5.2663414002726565	979	Kirghizistan	0.6678293725756554	2.3913283028284344	2.4948569806411687	4.983606621708336	4.989071116180415	0.9846620235537309	41.81778	77.79695	8.358783454668595	8.467687771512399	8.428361977709622	4.085976312551584	3.3141860046725258	-1.9310215365615626	-0.21072103131565253	-1.6449096617423533	-1.8466082368261143	0.11778303565638346	2.7053799725463312	6.210539834246238	-0.4861330111756192	17.350477886908692
GL13_Down	5.381434098980934	828	0.19287960077892327	0.02365725127163788	0.01201584989559074	0.04619757741273895	0.01965459340691062	0.08409560976854517	0.11699400425135507	0.03260068846917434	0.00751139772190405	0.02561968299192125	0.01105048650871253	0.03105974101713131	0.00113087474067815	0.02943527509998401	5.443828023182893e-4	0	0.00102457120440199	0	0.04649128636210139	0.01049149701779794	4.413590705334104e-4	0.09688804793247932	0.0138809181956845	0.06745259316303999	0.12248168382962626	0.00262304465188443	0.01722741099392763	0.08270470985730295	0.1783913824734661	0.00165830484098633	0.00324941426655118	0.03559190163445171	0.5995521358180115	0.01515279341475758	0.04589424445292417	0.02049003139848603	8.767084913477746e-5	0.1213534452922139	0.1901618222892343	0.2355323851357886	0.00136606734152565	0.02327225507289269	0.12197500859002068	0.03645622469933169	0.01394816452560241	0.1752961598181094	0.02302967426880224	6.605051287583285e-5	0.04953698605131533	0.00525643306620852	0.00274932333607875	1.6045493519117169	5	1.2013225620985484	7	5.235173232037665	774	New_Zealand	-0.05129329438755046	2.1724764076470255	2.7324175575505047	4.984291318756654	1.9600947840472698	1.5151272329628591	-44.0818	169.4317	7.567604174140568	7.926060936263021	7.727535110475448	5.486869473092628	3.979681653901961	0.596085467716814	-0.579818495252942	1.2325602611778486	-4.79444324860907	NA	NA	NA	NA	17.980152327873345
GL13_DownB	5.425665346822481	894	0.19318695170795425	0.0235146299368631	0.01194191188387363	0.04674068999925486	0.01983234867654537	0.08513218997384202	0.11501353620845162	0.03287675979623866	0.00773484036844039	0.02526138121128211	0.01097391388153122	0.03141723105955407	0.00116687438571189	0.02955236263289903	5.121871925976572e-4	0	9.988448968878817e-4	0	0.04509575923961898	0.01049249601850127	4.2174496609276063e-4	0.0973537412235844	0.01373857307896986	0.06831597239691375	0.12225552127252023	0.00267981763622778	0.01768621741161894	0.08144973615177672	0.17858829157083872	0.00167105690495171	0.00336293449380812	0.03506948235446043	0.5995840200587117	0.01518698808695451	0.04541441478391252	0.02190130042052309	8.555776244353736e-5	0.12158289972175082	0.19046941040953927	0.2358102659032409	0.00133156616416379	0.02375713988520833	0.121603001809948	0.03618812106192953	0.01401005607387607	0.17419995944025254	0.02326041693050942	7.20228503355871e-5	0.04976749206483291	0.0051915140558344	0.00275613362857848	1.6049874215582918	5	1.2798024200486695	8	5.253198898613601	854	New_Zealand	-0.05129329438755046	2.1724764076470255	2.7324175575505047	4.984291318756654	1.9600947840472698	1.5151272329628591	-44.0818	169.4317	7.567604174140568	7.926060936263021	7.727535110475448	5.486869473092628	3.979681653901961	0.596085467716814	-0.579818495252942	1.2325602611778486	-4.79444324860907	NA	NA	NA	NA	17.980152327873345
GL13_Up	5.552562884484532	807	0.20876484729588551	0.02497009924196065	0.00848585400723264	0.04376342561313961	0.02066504043894468	0.08461967352395224	0.11809363387368804	0.03483248337125737	0.00620829484343353	0.01945300131885876	0.01010681582113307	0.03354024787698748	0.00110435289851387	0.03152196580316495	3.826862477392303e-4	0	7.08454333840671e-4	0	0.04101339772003915	0.00836463698405093	6.136649352378555e-4	0.1059727803666025	0.0139691147424079	0.06870036589564359	0.1078423414827227	0.00211669613458213	0.01870413817669611	0.0880286188557908	0.1792667228847072	0.00161946633614325	0.00236562558024931	0.04327023481954613	0.5683314375823231	0.01667600679769376	0.05883561753881528	0.02283469931439873	6.743211363639157e-5	0.12165543806384044	0.18972882388958617	0.2259803983941198	8.26630492796097e-4	0.02117346947309106	0.1192117624310496	0.03960728905637364	0.01419090946590867	0.18399089667136825	0.02542494510631054	7.998361451119097e-5	0.04966756134242172	0.00591667566949217	0.00254521632913062	1.360729279237702	4	1.1582409296950913	7	5.200163255630786	715	New_Zealand	-0.2876820724517809	2.179286876649552	2.712706012638404	4.9670316566141235	2.2512917986064953	1.599387576580599	-44.0818	169.4317	7.567604174140568	7.926060936263021	7.727535110475448	2.917770732084279	2.2512917986064953	0.596085467716814	-0.5108256237659907	1.169381359556317	-4.059611770122486	1.9235184587404122	1.2947271675944	2.28949985344539	NA	18.064218795588467
GL13_UpB	5.668872786791992	957	0.2062817931487172	0.02429073162672389	0.00848538854885206	0.04474494546596102	0.02135316044711212	0.08963615717490384	0.11587213466483597	0.03512578569291717	0.00667394280363423	0.01979479628121717	0.00992338298340999	0.03404225599757439	0.00110825992044278	0.03171590548014265	4.03957031100916e-4	0	7.312460159117198e-4	2.9793857633515644e-8	0.03868461495753297	0.00850959893066951	5.912306570787127e-4	0.10596386762089216	0.01381982535576258	0.0693981013662182	0.10670209452798586	0.00217882143261486	0.01956789263962769	0.0810566934080342	0.18213601404946408	0.00171610678092257	0.00241323068162315	0.04126399824749312	0.5732826634094741	0.01722023447058884	0.05628492116692701	0.02497662818537786	8.161696046741525e-5	0.12251379761366211	0.1890843858330412	0.22757233334816343	8.628484175672193e-4	0.02246620022053207	0.1172584281941024	0.03988359456507239	0.01392493216343229	0.18186433720665512	0.0253941756467173	8.394913194996185e-5	0.0509374187422988	0.00573825369345179	0.00241534522335386	1.881329770341909	7	1.425602301125371	10	5.303460120090575	943	New_Zealand	-0.2876820724517809	2.179286876649552	2.712706012638404	4.9670316566141235	2.2512917986064953	1.599387576580599	-44.0818	169.4317	7.567604174140568	7.926060936263021	7.727535110475448	2.917770732084279	2.2512917986064953	0.596085467716814	-0.5108256237659907	1.169381359556317	-4.059611770122486	1.9235184587404122	1.2947271675944	2.28949985344539	NA	18.064218795588467
GL140_4	5.453568240330678	641	0.20556557278865217	0.01155211999209029	0.01372930095169566	0.04164405490532714	0.018721380902149	0.08144920751190783	0.08659542077813653	0.01321370958060853	0.01237648660213833	0.03940817628139512	0.00913721937258442	0.03058675735054517	0.0020597651544548	0.03437294004257237	0.00464010140251902	1.3064719710747323e-4	0.00162075506115928	1.7812403951995737e-4	0.06183734398485661	0.00621686766319199	0.00418526400145004	0.20743639807264583	0.00662679144360394	0.02189184688059411	0.07295729935563619	0.00733242756245105	0.01755331836160395	0.11043210926396745	0.2900431682256541	0.00581345402885869	0.00748653301889283	0.01014213372240891	0.502110273866995	0.00931621976820729	0.01925459050063139	0.02472843494840201	0.00311976429437836	0.11756673651989968	0.1617133343196099	0.20080882908572	0.00312079805345776	0.02324025114870855	0.1728127888234579	0.02593566612316043	0.00656266298191587	0.21619945043275257	0.01463388045303161	2.003183233657572e-4	0.05254319714847473	0.00307089168464	0.00159119490180512	1.491697552582136	6	0	1	5.560544126327119	1054	Uganda	-0.1625189294977748	2.149433913499871	2.4714836294558595	4.999237249143887	2.292534757140544	1.8164520818184264	0.3757	29.8781	8.510873262671417	8.557278914955523	8.536014945656826	4.460144413937834	3.0204248861443626	-3.3524072174927233	-0.06187540371808741	-2.8134107167600364	0.4912228348287959	-0.2294131643278051	2.7427736371605955	5.1243210585000725	0.6856189141391537	NA
GL140_5	3.7682350370546818	112	0.20570897643525415	0.01118573818022468	0.01400096918290546	0.04195584648694207	0.018263677080681152	0.08181234600066457	0.08618382550266561	0.01314642068934475	0.01238909078714262	0.03972478507219994	0.00890559383396177	0.02989820733630931	0.00224765495594701	0.03463267918484718	0.0046674372374534	1.3111479052543127e-4	0.00176763380891855	2.056310516143232e-4	0.06114134291548036	0.00629757835335272	0.00415778003043549	0.20794793341495685	0.00659420008377817	0.02205783580562971	0.07319983743799052	0.00738056325764061	0.00534153992830384	0.21902396970874277	0.2116163181647981	4.8085490047808914e-4	0.00238021227855839	0.00649495000118511	0.5035563230638341	7.371571246166496e-4	0.01725941854684418	0.03310925628263864	0	0.11747542249246735	0.16132209706295378	0.2009218116235933	0.00314788617736382	0.02311627610809846	0.17287001513736874	0.02587464770852867	0.00646653630564367	0.21652665786912656	0.01471090283483496	1.8834159567335617e-4	0.05276943004064421	0.0030078271909911	0.00160214785271197	1.4456010639922263	6	0	1	5.567013050088523	1090	Uganda	-0.1625189294977748	2.149433913499871	2.4714836294558595	4.999237249143887	2.292534757140544	1.8164520818184264	0.3757	29.8781	8.510873262671417	8.557278914955523	8.536014945656826	4.460144413937834	3.0204248861443626	-3.3524072174927233	-0.06187540371808741	-2.8134107167600364	0.4912228348287959	-0.2294131643278051	2.7427736371605955	5.1243210585000725	0.6856189141391537	NA
GL140_6	5.4522859693977415	639	0.20710615000581928	0.0115899617716115	0.01383379601744989	0.04218218497860408	0.01865498063029552	0.08039542323880998	0.08883825316584203	0.0128880018148188	0.01252214294118725	0.04044963046847922	0.0089043028572304	0.02988673415214924	0.00201643670703179	0.03457885447811396	0.00462473614674936	1.0859688263247724e-4	0.0016478296062754	1.8518279596471248e-4	0.06034499864398374	0.00632016083941095	0.00381352392718525	0.2043157489258904	0.00686945169143074	0.02275270111379978	0.07380356415356353	0.00695777988916635	0.01747291088979053	0.10881572862479098	0.2982417151821601	0.00526697065615392	0.00706092815325147	0.01017435676554353	0.4949819610452949	0.00979228708372722	0.01906887826652825	0.0258361888121568	0.0032880745206023	0.11738356758264126	0.16288521612512022	0.20184923133520224	0.00312512524920003	0.02321941209416674	0.1705601236545155	0.02541377430836553	0.0066595375340315	0.21668293316024465	0.01494526033359457	1.8758873789471824e-4	0.05229220609395092	0.00312167354386044	0.00167435024721174	1.449788847056753	6	0	1	5.528488848524284	999	Uganda	-0.1625189294977748	2.149433913499871	2.4714836294558595	4.999237249143887	2.292534757140544	1.8164520818184264	0.3757	29.8781	8.510873262671417	8.557278914955523	8.536014945656826	4.460144413937834	3.0204248861443626	-3.3524072174927233	-0.06187540371808741	-2.8134107167600364	0.4912228348287959	-0.2294131643278051	2.7427736371605955	5.1243210585000725	0.6856189141391537	NA
GL140_1	5.186998491951749	752	0.1791354111534907	0.02261748014838165	0.00475360650462418	0.04789927700160292	0.03211185112161208	0.08116287382764953	0.1005904478605421	0.03317360510202501	0.01349055797732085	0.02296892820064083	0.00917815527452917	0.03559225181253731	0.00144747990587338	0.0332161203852773	0.00449336360976835	3.5679969025669716e-6	5.722807916247017e-4	7.041888179874071e-6	0.03445789126833976	0.01185780159715857	0.00400796616408318	0.13210540469750331	0.01153940913492831	0.05903628900234153	0.11710690091253388	0.00280452885556358	0.00993987397980059	0.05679027243216782	0.2754947240396599	0.00341851950190986	0.00195175371886622	0.18840334403450812	0.3193805285848338	0.04041798611532313	0.06996927304042007	0.03207316109672897	0.00216056345578159	0.11267686828391416	0.2067064128222134	0.2059607699067096	0.00303918536948359	0.02397319865399774	0.13031699168436334	0.03712438323503258	0.00947462406796384	0.17295990803403358	0.04575322846948855	2.6053030993650303e-4	0.04317648470287835	0.00608242265820122	0.00249499180178357	0.8836011495739771	11	0.154994965029268	8	5.15911242449294	1115	Uganda	-0.7985076962177716	2.199887694755703	2.4527277514237653	4.971894465779825	2.3608540011180215	2.136530508663963	0.3757	29.8781	8.510873262671417	8.557278914955523	8.536014945656826	3.7727609380946383	2.917770732084279	-3.3524072174927233	-0.06187540371808741	-2.8134107167600364	-0.9623464636388194	-0.005012541823544286	2.3223877202902252	5.175471536549191	1.0732944806838198	NA
GL140_2	5.540126597124882	811	0.19075515293644457	0.01591511238302612	0.01094650340124426	0.04787857554736928	0.02607268479228914	0.08014262867622743	0.10537925091513074	0.02488691459753125	0.01175508284538451	0.03195539275380087	0.00789201821494296	0.03284874745756233	0.00252748160364107	0.03377945168899302	0.0024922250875418	2.226113065333837e-6	0.0012548598594029701	3.112606051077012e-7	0.05047782634858631	0.01050375299663291	0.00143272792071295	0.14025331618481646	0.01019364737138224	0.0413213411737512	0.11007489729087704	0.00455762742101619	0.01423406734045795	0.103057446219734	0.3081049202635145	0.00102334664615529	0.00305933591097387	0.08171812230232298	0.38722039744712566	0.02207948357041368	0.0433709460795303	0.03299421693007955	0.00313771728969219	0.1155320426792655	0.18245317260511645	0.2089663827048548	0.00289139591974338	0.02368879821652693	0.14512436210594065	0.03102402393960308	0.0087994745849726	0.2030474165337151	0.02787462492399149	1.96834189094013e-4	0.04380138803782742	0.00422274495803483	0.00237733860131361	0.9601807018728544	11	0.08740043901157399	4	5.186790054174329	1127	Uganda	-0.7985076962177716	2.199887694755703	2.4527277514237653	4.971894465779825	2.3608540011180215	2.136530508663963	0.3757	29.8781	8.510873262671417	8.557278914955523	8.536014945656826	3.7727609380946383	2.917770732084279	-3.3524072174927233	-0.06187540371808741	-2.8134107167600364	-0.9623464636388194	-0.005012541823544286	2.3223877202902252	5.175471536549191	1.0732944806838198	NA
GL140_3	5.539200136655784	737	0.18115430652701825	0.01435156138614881	0.01206267288831895	0.04586760810796258	0.02376735661486768	0.07852782977748676	0.10015173735491542	0.02619491384643505	0.01231127337476552	0.03151542697540568	0.00814267684387197	0.03296670034069406	0.00502412137569099	0.03126473697957364	0.00495935468956585	8.241567316109807e-5	0.00136327568143903	1.0128756350182216e-4	0.0550686354747595	0.00986680282716796	0.00263855443480237	0.16415897668311427	0.008681863019788	0.03503092783301181	0.10300537948134383	0.00669104905666611	0.0145937540887593	0.0904603931530466	0.28572423164572053	0.00313899743998547	0.00366013790899039	0.08130919810088978	0.4368792110782768	0.01836871180821778	0.0393341766750868	0.02438211119866824	0.00214907690235833	0.11380834034136632	0.1734048364385962	0.19956813514200344	0.00319698208449449	0.02284757613141947	0.16048574057912596	0.03127067880361122	0.00823330334403814	0.20728961102942148	0.0267122604652631	1.9944894686988905e-4	0.04772615366260716	0.00339321853504629	0.00186371449613681	0.917176452432845	11	0.112231508635574	3	5.397899983362804	1080	Uganda	-0.7985076962177716	2.199887694755703	2.4527277514237653	4.971894465779825	2.3608540011180215	2.136530508663963	0.3757	29.8781	8.510873262671417	8.557278914955523	8.536014945656826	3.7727609380946383	2.917770732084279	-3.3524072174927233	-0.06187540371808741	-2.8134107167600364	-0.9623464636388194	-0.005012541823544286	2.3223877202902252	5.175471536549191	1.0732944806838198	NA
GL14_Down	5.130380077021046	606	0.1736789044396903	0.01847161711132288	0.0058004892265513	0.04454077860463754	0.02291320703518289	0.11003973010946563	0.09855944904931778	0.03127698915331292	0.0081754890317328709	0.01857529082441773	0.00687909771942287	0.0364297348611747	3.13686535869596e-4	0.03787938640332045	2.6366297744327466e-4	0	7.065634455993036e-4	0	0.0347113313409225	0.01171617818386483	5.091171656263373e-4	0.13234469514301975	0.00859574460485494	0.064659387834525	0.12736699367142443	0.00353153458688375	0.01005290975576604	0.0901267447797508	0.17903971739040003	3.585675390533734e-4	3.691191449877897e-4	0.03388870440815489	0.5822368189004223	0.01657160491769554	0.04695981227710412	0.0402335013246204	1.6249956204460135e-4	0.12670371497491015	0.17550296396102974	0.2525171177900937	8.768314987049053e-4	0.03109626249895101	0.1029223589745324	0.03168275804746438	0.01154731690176944	0.17539529497288822	0.02681088750010452	1.0758828481029505e-4	0.05812293404464402	0.00379927237319622	0.00291469817690104	0	0	1.5590622629247983	5	4.116591180709934	441	New_Zealand	1.599387576580599	2.1174596088673567	2.6993457604720636	4.980863135762585	1.547562508716013	-2.995732273553991	-44.7543	167.9833	7.355321563108937	7.770434241407643	7.652545692693921	5.997695096858618	5.589119566336061	-1.1874435023747254	-1.2378743560016172	0.1570037488096647	-2.6430392087842276	NA	NA	NA	NA	17.60882193040746
GL14_Up	5.051756550927276	502	0.18234296039358144	0.01961552167902451	0.0065710556713447	0.04147158809248976	0.02045033708036653	0.09872760689768673	0.10262963012977096	0.02968511569098262	0.00778990229922076	0.02002105422063845	0.00724950722569566	0.03328394488567277	3.0120574069978555e-4	0.03760158308368512	2.810977036203382e-4	0	8.247822723362613e-4	0	0.03956637774604758	0.01197673021735169	5.379894102617344e-4	0.1347539054807273	0.00841288884653817	0.06150022760546475	0.12830364367279115	0.00380495591086047	0.010709080757855	0.09646483956446555	0.1848425188874623	3.5117744652846914e-4	3.532924355708989e-4	0.03455651831853197	0.5696238423443826	0.01679390605417514	0.04984555841399171	0.03634339482412298	1.1587095291339544e-4	0.12528882383021414	0.17492407423943537	0.24254037248200452	0.00101188027597099	0.02844823144972726	0.11016868644561598	0.03159263601856108	0.01258054538207003	0.18476919261452024	0.02579606779372525	1.178694531874666e-4	0.05517412581823782	0.00438551417483231	0.0032019800218975	0	0	1.3416082968387242	4	3.9872505652958	459	New_Zealand	1.2383742310432684	2.138889000323256	2.725890119230541	4.981549713201159	1.547562508716013	-2.995732273553991	-44.7543	167.9833	7.355321563108937	7.770434241407643	7.652545692693921	5.734958092124651	5.491001710377538	-1.1874435023747254	-1.0498221244986778	-0.05129329438755046	-1.8972574409992067	1.7655865949240317	3.263849190510932	2.136530508663963	NA	17.870915241884095
GL15_Down	5.454082223356039	725	0.2017222760283144	0.02185730325871041	0.00843954461716555	0.0419059676683366	0.01727334542244494	0.07940564690178704	0.10919682934591791	0.0302907075913891	0.0066132768315295	0.0220004941328524	0.00782741673055208	0.03192372014479765	8.83472794884549e-4	0.03480456331090494	1.743885192452776e-4	0	0.0010960069230297	4.030402046805373e-8	0.04951379941398842	0.01050843846867119	2.3916050548183963e-4	0.1290890053564412	0.01068783826266629	0.05792246984664535	0.1191327104204063	0.00373406012136789	0.01776047093482568	0.10597059177760336	0.2081675760783697	4.2031350899041184e-4	3.920806417365045e-4	0.02711150904421887	0.5466036831775807	0.01341483966518092	0.04484962717953634	0.0352699816615192	3.932633043839099e-5	0.12306679364596798	0.18083065360633216	0.23486725999411304	0.00119381306753932	0.02260833550714653	0.12850264827465208	0.03353435879302943	0.01315081615139598	0.17458838022442769	0.02445005801672532	1.3407176088068792e-4	0.05583690215396571	0.00441736302937828	0.00281854577444577	1.4771683594747629	6	1.9396727354379144	10	4.463138724907682	747	New_Zealand	0.5007752879124894	2.1610215286722587	2.738902664584975	4.973971309724664	2.3702437414678603	0.22314355131420976	-44.6121	168.0221	7.341159755779543	8.037381621179415	7.741099090035366	4.051784947803305	4.051784947803305	0.4731237565819792	-0.3856624808119846	0.9082585601768908	-3.3312657669325505	NA	NA	NA	NA	16.106415352204415
GL15_Up	5.494771804483322	730	0.2159117241441683	0.0182030861290634	0.00781127347917376	0.04519033585509607	0.01839951336979004	0.08087950822404032	0.1075868141282548	0.026251476435134	0.0065500854249281	0.02188137041894393	0.0079734656213274	0.03331845497265008	9.878606068617589e-4	0.0356997689288111	3.541516724722183e-4	0	0.00115378277002166	0	0.04727970544800152	0.00948328857728714	0.00107315994876356	0.1308072365160436	0.01259309790343729	0.05494437598186889	0.10736217442471824	0.00385093247834966	0.021748260034868738	0.14842373619762905	0.20403957481708992	4.473691513853949e-4	4.833946784997019e-4	0.03972126034101442	0.4953480900728119	0.01551994745948136	0.04213457208467672	0.03210131136976112	3.2483792781679795e-5	0.11905460644329938	0.18211320100465975	0.2304098706536518	0.00126858346919513	0.02180894687365586	0.1261296434910748	0.03509483316409025	0.01217145429166978	0.1826009452329947	0.0249677152522175	1.6346432571644705e-4	0.0573755325449497	0.00408490429878291	0.00275629895404198	1.447084285479591	5	1.950559807108563	9	4.332994551610557	754	New_Zealand	0.371563556432483	2.145931282948669	2.7324175575505047	4.969118613893322	2.3608540011180215	-0.1625189294977748	-44.6121	168.0221	7.341159755779543	8.037381621179415	7.741099090035366	3.3141860046725258	3.349904087274605	0.4731237565819792	-0.3856624808119846	0.9082585601768908	-5.7141543773582955	2.2132072818428288	3.228826155721369	3.636796374243711	NA	16.03183372268365
GL16_Down	5.668711088610708	848	0.2450751279274476	0.01802128177526878	0.00982443602530249	0.0514722893143228	0.02809289100107107	0.08775578543143243	0.09648450933675806	0.02009403634432996	0.00772588982482096	0.01978314558027247	0.00837001368073065	0.03573021980632882	0.0016741351839212	0.03725702311561228	3.591936143155965e-4	0	6.013764586968267e-4	0	0.02675993011499499	0.00862365288247622	8.602572273180613e-4	0.13153151199062946	0.01098924202750272	0.05784606242510798	0.0907960316160167	0.0020041980881345	0.05924523262335168	0.07906816194301772	0.2329169378227653	0.00298396459305268	0.00374243427056959	0.01749997301690222	0.41116332056569616	0.01868059020836987	0.03418812736760271	0.14033954385640707	1.7171373226504305e-4	0.12197579321995664	0.17395680669242944	0.2482838909316601	0.00130141306300723	0.02703115565268262	0.10564452983270826	0.03485854474674616	0.01533787698735008	0.19469255576455133	0.02123943996794326	1.5533339754392566e-4	0.04788857530161944	0.00616783057462417	0.0014662538671773	1.3066858116587987	7	1.9470768425693936	12	5.406057026999917	997	New_Zealand	1.599387576580599	2.2905125117597764	2.6720775406433925	4.979488565099419	4.581901559048737	-0.7985076962177716	-43.7869	170.0587	7.674385236301886	7.900451342058697	7.802618063442671	7.060047089324396	6.5799454154395765	-1.8643301620628905	-2.3025850929940455	0.6780335427498971	-3.0666282619625527	NA	NA	NA	NA	16.40149835256509
